,nonlinearity,alpha,loss,entropy,test_spearman,test_pearson,test_mse
5227,cubic,0.029763514416313194,bradley_terry,3.07447116132666,0.997,0.854,416.465
5228,cubic,0.029763514416313194,mse,2.950247213337083,0.984,0.988,0.025
5229,cubic,0.029763514416313194,bradley_terry,2.950247213337083,1.000,0.841,914.334
5230,cubic,0.029763514416313194,mse,3.162255134228197,0.948,0.903,0.188
5231,cubic,0.029763514416313194,bradley_terry,3.162255134228197,0.999,0.849,378.705
5232,cubic,0.029763514416313194,mse,3.1963075578252247,0.949,0.970,0.064
5233,cubic,0.029763514416313194,bradley_terry,3.1963075578252247,0.998,0.821,308.283
5234,cubic,0.029763514416313194,mse,3.624624967914788,0.966,0.973,0.053
5235,cubic,0.029763514416313194,bradley_terry,3.624624967914788,0.998,0.798,385.848
5236,cubic,0.029763514416313194,mse,2.603948836579278,0.980,0.983,0.036
5237,cubic,0.029763514416313194,bradley_terry,2.603948836579278,0.996,0.910,166.838
5238,cubic,0.029763514416313194,mse,3.2539454207545404,0.963,0.965,0.071
5239,cubic,0.029763514416313194,bradley_terry,3.2539454207545404,1.000,0.860,921.476
5240,cubic,0.029763514416313194,mse,3.122635152804213,0.920,0.959,0.081
5241,cubic,0.029763514416313194,bradley_terry,3.122635152804213,1.000,0.868,468.360
5242,cubic,0.029763514416313194,mse,3.6408040626074736,0.879,0.806,0.353
5243,cubic,0.029763514416313194,bradley_terry,3.6408040626074736,0.999,0.844,304.782
5244,cubic,0.029763514416313194,mse,3.1308152902706397,0.927,0.977,0.048
5245,cubic,0.029763514416313194,bradley_terry,3.1308152902706397,0.999,0.850,815.782
5246,cubic,0.029763514416313194,mse,3.722741941439079,0.944,0.900,0.197
5247,cubic,0.029763514416313194,bradley_terry,3.722741941439079,0.995,0.835,407.700
5248,cubic,0.029763514416313194,mse,3.6114206847643806,0.892,0.905,0.183
5249,cubic,0.029763514416313194,bradley_terry,3.6114206847643806,0.970,0.802,48.754
5250,cubic,0.029763514416313194,mse,2.6420108471694275,0.979,0.988,0.024
5251,cubic,0.029763514416313194,bradley_terry,2.6420108471694275,0.998,0.845,380.199
5252,cubic,0.029763514416313194,mse,3.629942862234679,0.909,0.874,0.243
5253,cubic,0.029763514416313194,bradley_terry,3.629942862234679,1.000,0.847,591.293
5254,cubic,0.029763514416313194,mse,3.3102283558879964,0.918,0.901,0.190
5255,cubic,0.029763514416313194,bradley_terry,3.3102283558879964,1.000,0.846,1182.705
5256,cubic,0.029763514416313194,mse,3.4778947079467186,0.971,0.990,0.021
5257,cubic,0.029763514416313194,bradley_terry,3.4778947079467186,0.999,0.780,845.577
5258,cubic,0.029763514416313194,mse,3.3056804066305356,0.991,0.980,0.041
5259,cubic,0.029763514416313194,bradley_terry,3.3056804066305356,1.000,0.843,995.479
5260,cubic,0.029763514416313194,mse,3.3581682110637234,0.942,0.913,0.168
5261,cubic,0.029763514416313194,bradley_terry,3.3581682110637234,1.000,0.857,694.238
5262,cubic,0.029763514416313194,mse,3.429442485452485,0.928,0.882,0.222
5263,cubic,0.029763514416313194,bradley_terry,3.429442485452485,0.999,0.828,572.584
5264,cubic,0.029763514416313194,mse,3.73294228799887,0.941,0.897,0.202
5265,cubic,0.029763514416313194,bradley_terry,3.73294228799887,0.999,0.819,299.722
5266,cubic,0.029763514416313194,mse,3.586993093918671,0.952,0.973,0.053
5267,cubic,0.029763514416313194,bradley_terry,3.586993093918671,0.994,0.803,56.257
5268,cubic,0.029763514416313194,mse,2.9489416468503995,0.962,0.964,0.073
5269,cubic,0.029763514416313194,bradley_terry,2.9489416468503995,0.987,0.859,52.757
5270,cubic,0.029763514416313194,mse,3.3457689344950916,0.933,0.964,0.073
5271,cubic,0.029763514416313194,bradley_terry,3.3457689344950916,0.998,0.785,246.839
5272,cubic,0.029763514416313194,mse,3.4932886591262617,0.987,0.982,0.038
5273,cubic,0.029763514416313194,bradley_terry,3.4932886591262617,0.999,0.788,579.978
5274,cubic,0.029763514416313194,mse,3.6701701566559026,0.918,0.892,0.217
5275,cubic,0.029763514416313194,bradley_terry,3.6701701566559026,0.997,0.823,502.332
5276,cubic,0.029763514416313194,mse,3.59626989337454,0.954,0.945,0.115
5277,cubic,0.029763514416313194,bradley_terry,3.59626989337454,0.995,0.863,343.964
5278,cubic,0.029763514416313194,mse,2.9186769208248613,0.980,0.989,0.024
5279,cubic,0.029763514416313194,bradley_terry,2.9186769208248613,1.000,0.822,682.759
5280,cubic,0.029763514416313194,mse,3.5275620340837266,0.921,0.946,0.107
5281,cubic,0.029763514416313194,bradley_terry,3.5275620340837266,0.999,0.826,1152.636
5282,cubic,0.029763514416313194,mse,3.6115275701726115,0.949,0.942,0.113
5283,cubic,0.029763514416313194,bradley_terry,3.6115275701726115,0.997,0.839,226.628
5284,cubic,0.029763514416313194,mse,3.5815658704152367,0.976,0.968,0.065
5285,cubic,0.029763514416313194,bradley_terry,3.5815658704152367,0.999,0.835,795.203
5286,cubic,0.029763514416313194,mse,3.5617346683672273,0.950,0.923,0.150
5287,cubic,0.029763514416313194,bradley_terry,3.5617346683672273,0.998,0.831,244.685
5288,cubic,0.029763514416313194,mse,3.517463500162002,0.964,0.977,0.047
5289,cubic,0.029763514416313194,bradley_terry,3.517463500162002,0.999,0.831,552.125
5290,cubic,0.029763514416313194,mse,3.759622009833115,0.960,0.914,0.170
5291,cubic,0.029763514416313194,bradley_terry,3.759622009833115,0.997,0.810,381.459
5292,cubic,0.029763514416313194,mse,3.0929924023304203,0.960,0.972,0.056
5293,cubic,0.029763514416313194,bradley_terry,3.0929924023304203,0.999,0.848,421.718
5294,cubic,0.029763514416313194,mse,3.769143983782376,0.969,0.962,0.089
5295,cubic,0.029763514416313194,bradley_terry,3.769143983782376,1.000,0.793,1198.380
5296,cubic,0.029763514416313194,mse,3.5358341998707528,0.887,0.863,0.256
5297,cubic,0.029763514416313194,bradley_terry,3.5358341998707528,0.995,0.845,166.468
5298,cubic,0.029763514416313194,mse,3.413327270606738,0.972,0.953,0.106
5299,cubic,0.029763514416313194,bradley_terry,3.413327270606738,0.998,0.832,189.480
5300,cubic,0.018329807108324374,mse,2.925632374853557,0.984,0.991,0.020
5301,cubic,0.018329807108324374,bradley_terry,2.925632374853557,0.999,0.829,2834.250
5302,cubic,0.018329807108324374,mse,3.272929045081864,0.951,0.979,0.041
5303,cubic,0.018329807108324374,bradley_terry,3.272929045081864,0.998,0.830,772.385
5304,cubic,0.018329807108324374,mse,3.6960877771955167,0.967,0.971,0.058
5305,cubic,0.018329807108324374,bradley_terry,3.6960877771955167,0.998,0.785,1046.271
5306,cubic,0.018329807108324374,mse,3.395510685578241,0.971,0.975,0.049
5307,cubic,0.018329807108324374,bradley_terry,3.395510685578241,0.999,0.806,1339.198
5308,cubic,0.018329807108324374,mse,3.5802920887275542,0.920,0.918,0.173
5309,cubic,0.018329807108324374,bradley_terry,3.5802920887275542,1.000,0.849,332.977
5310,cubic,0.018329807108324374,mse,3.6916471415144407,0.935,0.959,0.080
5311,cubic,0.018329807108324374,bradley_terry,3.6916471415144407,0.999,0.797,427.613
5312,cubic,0.018329807108324374,mse,3.464618859686687,0.977,0.986,0.028
5313,cubic,0.018329807108324374,bradley_terry,3.464618859686687,0.990,0.827,66.933
5314,cubic,0.018329807108324374,mse,3.5966783044822157,0.988,0.987,0.032
5315,cubic,0.018329807108324374,bradley_terry,3.5966783044822157,0.999,0.762,331.434
5316,cubic,0.018329807108324374,mse,3.231395325840175,0.973,0.980,0.040
5317,cubic,0.018329807108324374,bradley_terry,3.231395325840175,0.998,0.819,545.080
5318,cubic,0.018329807108324374,mse,3.2525782738635356,0.883,0.752,0.435
5319,cubic,0.018329807108324374,bradley_terry,3.2525782738635356,0.946,0.802,29.808
5320,cubic,0.018329807108324374,mse,3.31414555775088,0.949,0.971,0.058
5321,cubic,0.018329807108324374,bradley_terry,3.31414555775088,1.000,0.801,1467.835
5322,cubic,0.018329807108324374,mse,3.2799970129366023,0.967,0.979,0.042
5323,cubic,0.018329807108324374,bradley_terry,3.2799970129366023,1.000,0.833,346.808
5324,cubic,0.018329807108324374,mse,3.326209493788529,0.954,0.951,0.106
5325,cubic,0.018329807108324374,bradley_terry,3.326209493788529,0.998,0.838,239.184
5326,cubic,0.018329807108324374,mse,3.069918250280681,0.934,0.964,0.072
5327,cubic,0.018329807108324374,bradley_terry,3.069918250280681,0.994,0.843,209.360
5328,cubic,0.018329807108324374,mse,3.1523149023538912,0.988,0.989,0.021
5329,cubic,0.018329807108324374,bradley_terry,3.1523149023538912,0.998,0.824,707.037
5330,cubic,0.018329807108324374,mse,3.0750616358285834,0.955,0.996,0.008
5331,cubic,0.018329807108324374,bradley_terry,3.0750616358285834,0.999,0.802,818.893
5332,cubic,0.018329807108324374,mse,3.163192126026547,0.872,0.895,0.222
5333,cubic,0.018329807108324374,bradley_terry,3.163192126026547,0.995,0.865,192.167
5334,cubic,0.018329807108324374,mse,3.532943225241389,0.970,0.989,0.022
5335,cubic,0.018329807108324374,bradley_terry,3.532943225241389,0.998,0.817,268.145
5336,cubic,0.018329807108324374,mse,3.8804348969286977,0.918,0.870,0.251
5337,cubic,0.018329807108324374,bradley_terry,3.8804348969286977,0.999,0.783,851.337
5338,cubic,0.018329807108324374,mse,3.6698984917117796,0.877,0.895,0.202
5339,cubic,0.018329807108324374,bradley_terry,3.6698984917117796,0.999,0.822,430.461
5340,cubic,0.018329807108324374,mse,3.414236002149061,0.890,0.897,0.198
5341,cubic,0.018329807108324374,bradley_terry,3.414236002149061,0.999,0.827,774.123
5342,cubic,0.018329807108324374,mse,2.9190822344696232,0.975,0.968,0.066
5343,cubic,0.018329807108324374,bradley_terry,2.9190822344696232,0.999,0.835,1188.271
5344,cubic,0.018329807108324374,mse,3.387929460393621,0.911,0.892,0.206
5345,cubic,0.018329807108324374,bradley_terry,3.387929460393621,1.000,0.858,1089.537
5346,cubic,0.018329807108324374,mse,3.4460272242774304,0.978,0.963,0.082
5347,cubic,0.018329807108324374,bradley_terry,3.4460272242774304,0.999,0.800,217.522
5348,cubic,0.018329807108324374,mse,3.4547868160025503,0.929,0.936,0.124
5349,cubic,0.018329807108324374,bradley_terry,3.4547868160025503,1.000,0.819,457.954
5350,cubic,0.018329807108324374,mse,3.809974751108507,0.927,0.926,0.144
5351,cubic,0.018329807108324374,bradley_terry,3.809974751108507,0.999,0.805,1585.114
5352,cubic,0.018329807108324374,mse,3.519155024283186,0.922,0.941,0.117
5353,cubic,0.018329807108324374,bradley_terry,3.519155024283186,0.998,0.819,321.067
5354,cubic,0.018329807108324374,mse,3.3400215169507597,0.901,0.909,0.199
5355,cubic,0.018329807108324374,bradley_terry,3.3400215169507597,1.000,0.840,1118.844
5356,cubic,0.018329807108324374,mse,2.606170951557075,0.977,0.995,0.010
5357,cubic,0.018329807108324374,bradley_terry,2.606170951557075,0.999,0.854,393.026
5358,cubic,0.018329807108324374,mse,3.412220706020142,0.992,0.994,0.013
5359,cubic,0.018329807108324374,bradley_terry,3.412220706020142,0.999,0.810,380.979
5360,cubic,0.018329807108324374,mse,3.7734679934254025,0.974,0.972,0.063
5361,cubic,0.018329807108324374,bradley_terry,3.7734679934254025,0.999,0.775,837.700
5362,cubic,0.018329807108324374,mse,3.364837591575203,0.749,0.932,0.133
5363,cubic,0.018329807108324374,bradley_terry,3.364837591575203,0.997,0.770,229.947
5364,cubic,0.018329807108324374,mse,3.59864601623133,0.966,0.936,0.130
5365,cubic,0.018329807108324374,bradley_terry,3.59864601623133,0.812,0.683,2.050
5366,cubic,0.018329807108324374,mse,3.7295580744890238,0.895,0.896,0.209
5367,cubic,0.018329807108324374,bradley_terry,3.7295580744890238,0.992,0.810,234.181
5368,cubic,0.018329807108324374,mse,4.189823630193233,0.900,0.926,0.175
5369,cubic,0.018329807108324374,bradley_terry,4.189823630193233,0.999,0.796,910.779
5370,cubic,0.018329807108324374,mse,3.617216030948819,0.968,0.952,0.097
5371,cubic,0.018329807108324374,bradley_terry,3.617216030948819,0.998,0.811,323.695
5372,cubic,0.018329807108324374,mse,3.857344660643303,0.754,0.843,0.292
5373,cubic,0.018329807108324374,bradley_terry,3.857344660643303,0.985,0.744,57.826
5374,cubic,0.018329807108324374,mse,3.5725003148223275,0.979,0.987,0.026
5375,cubic,0.018329807108324374,bradley_terry,3.5725003148223275,1.000,0.794,1279.835
5376,cubic,0.018329807108324374,mse,3.313779127912542,0.959,0.987,0.027
5377,cubic,0.018329807108324374,bradley_terry,3.313779127912542,1.000,0.823,684.700
5378,cubic,0.018329807108324374,mse,3.220102206358081,0.973,0.975,0.049
5379,cubic,0.018329807108324374,bradley_terry,3.220102206358081,0.999,0.837,747.374
5380,cubic,0.018329807108324374,mse,3.5199752442204977,0.899,0.942,0.116
5381,cubic,0.018329807108324374,bradley_terry,3.5199752442204977,0.999,0.837,471.333
5382,cubic,0.018329807108324374,mse,3.7744381108504013,0.940,0.919,0.172
5383,cubic,0.018329807108324374,bradley_terry,3.7744381108504013,1.000,0.824,1100.216
5384,cubic,0.018329807108324374,mse,3.5100913973172303,0.944,0.870,0.245
5385,cubic,0.018329807108324374,bradley_terry,3.5100913973172303,0.999,0.859,334.909
5386,cubic,0.018329807108324374,mse,3.707515771604883,0.913,0.866,0.254
5387,cubic,0.018329807108324374,bradley_terry,3.707515771604883,0.887,0.720,7.775
5388,cubic,0.018329807108324374,mse,3.552101629458817,0.913,0.887,0.230
5389,cubic,0.018329807108324374,bradley_terry,3.552101629458817,0.998,0.846,453.196
5390,cubic,0.018329807108324374,mse,3.2635850453617326,0.942,0.914,0.166
5391,cubic,0.018329807108324374,bradley_terry,3.2635850453617326,1.000,0.837,548.990
5392,cubic,0.018329807108324374,mse,3.1406000950043524,0.927,0.890,0.208
5393,cubic,0.018329807108324374,bradley_terry,3.1406000950043524,0.999,0.848,351.946
5394,cubic,0.018329807108324374,mse,3.3636305353913816,0.971,0.986,0.030
5395,cubic,0.018329807108324374,bradley_terry,3.3636305353913816,1.000,0.827,696.583
5396,cubic,0.018329807108324374,mse,3.679352165929325,0.946,0.895,0.203
5397,cubic,0.018329807108324374,bradley_terry,3.679352165929325,0.998,0.836,380.666
5398,cubic,0.018329807108324374,mse,3.6651867352265914,0.980,0.984,0.036
5399,cubic,0.018329807108324374,bradley_terry,3.6651867352265914,0.997,0.778,458.441
5400,cubic,0.011288378916846895,mse,4.069852238623272,0.930,0.922,0.164
5401,cubic,0.011288378916846895,bradley_terry,4.069852238623272,0.999,0.806,328.614
5402,cubic,0.011288378916846895,mse,3.335660976443775,0.950,0.913,0.168
5403,cubic,0.011288378916846895,bradley_terry,3.335660976443775,0.998,0.838,208.869
5404,cubic,0.011288378916846895,mse,4.028235419881028,0.902,0.909,0.181
5405,cubic,0.011288378916846895,bradley_terry,4.028235419881028,0.992,0.767,92.668
5406,cubic,0.011288378916846895,mse,3.9508732272043714,0.814,0.835,0.305
5407,cubic,0.011288378916846895,bradley_terry,3.9508732272043714,0.979,0.762,485.218
5408,cubic,0.011288378916846895,mse,3.66438228283948,0.948,0.970,0.062
5409,cubic,0.011288378916846895,bradley_terry,3.66438228283948,1.000,0.820,385.331
5410,cubic,0.011288378916846895,mse,3.094215870819571,0.960,0.963,0.073
5411,cubic,0.011288378916846895,bradley_terry,3.094215870819571,0.999,0.820,1263.032
5412,cubic,0.011288378916846895,mse,3.609839925714052,0.916,0.939,0.143
5413,cubic,0.011288378916846895,bradley_terry,3.609839925714052,0.999,0.789,584.563
5414,cubic,0.011288378916846895,mse,3.4127516703379723,0.931,0.933,0.130
5415,cubic,0.011288378916846895,bradley_terry,3.4127516703379723,1.000,0.816,1639.861
5416,cubic,0.011288378916846895,mse,3.646152308930501,0.901,0.849,0.280
5417,cubic,0.011288378916846895,bradley_terry,3.646152308930501,0.998,0.825,532.632
5418,cubic,0.011288378916846895,mse,3.082282859802266,0.929,0.947,0.110
5419,cubic,0.011288378916846895,bradley_terry,3.082282859802266,0.999,0.816,824.319
5420,cubic,0.011288378916846895,mse,3.734181571102576,0.967,0.988,0.024
5421,cubic,0.011288378916846895,bradley_terry,3.734181571102576,0.999,0.782,1039.790
5422,cubic,0.011288378916846895,mse,3.5109482120020625,0.967,0.980,0.039
5423,cubic,0.011288378916846895,bradley_terry,3.5109482120020625,1.000,0.776,955.243
5424,cubic,0.011288378916846895,mse,3.5252723600744984,0.953,0.938,0.120
5425,cubic,0.011288378916846895,bradley_terry,3.5252723600744984,1.000,0.784,786.034
5426,cubic,0.011288378916846895,mse,3.252374773444237,0.948,0.946,0.108
5427,cubic,0.011288378916846895,bradley_terry,3.252374773444237,1.000,0.837,917.232
5428,cubic,0.011288378916846895,mse,3.5875265342568743,0.939,0.989,0.026
5429,cubic,0.011288378916846895,bradley_terry,3.5875265342568743,1.000,0.760,1866.775
5430,cubic,0.011288378916846895,mse,3.8384951731100982,0.937,0.932,0.132
5431,cubic,0.011288378916846895,bradley_terry,3.8384951731100982,0.993,0.775,233.034
5432,cubic,0.011288378916846895,mse,3.6450157617809853,0.959,0.872,0.260
5433,cubic,0.011288378916846895,bradley_terry,3.6450157617809853,0.999,0.825,1575.643
5434,cubic,0.011288378916846895,mse,3.8957531201127855,0.951,0.974,0.052
5435,cubic,0.011288378916846895,bradley_terry,3.8957531201127855,0.997,0.784,352.291
5436,cubic,0.011288378916846895,mse,3.122613306778911,0.966,0.986,0.028
5437,cubic,0.011288378916846895,bradley_terry,3.122613306778911,0.998,0.826,446.869
5438,cubic,0.011288378916846895,mse,3.721245992598808,0.911,0.849,0.298
5439,cubic,0.011288378916846895,bradley_terry,3.721245992598808,0.999,0.822,465.139
5440,cubic,0.011288378916846895,mse,3.3978244350331304,0.930,0.951,0.096
5441,cubic,0.011288378916846895,bradley_terry,3.3978244350331304,0.999,0.813,473.059
5442,cubic,0.011288378916846895,mse,2.993921106165532,0.962,0.975,0.049
5443,cubic,0.011288378916846895,bradley_terry,2.993921106165532,1.000,0.813,311.122
5444,cubic,0.011288378916846895,mse,3.0928613080005305,0.978,0.984,0.032
5445,cubic,0.011288378916846895,bradley_terry,3.0928613080005305,0.999,0.827,671.021
5446,cubic,0.011288378916846895,mse,3.5110642827377636,0.929,0.963,0.074
5447,cubic,0.011288378916846895,bradley_terry,3.5110642827377636,0.999,0.831,1502.680
5448,cubic,0.011288378916846895,mse,3.71307916555615,0.926,0.928,0.143
5449,cubic,0.011288378916846895,bradley_terry,3.71307916555615,0.990,0.808,149.839
5450,cubic,0.011288378916846895,mse,3.2650268454521094,0.977,0.989,0.024
5451,cubic,0.011288378916846895,bradley_terry,3.2650268454521094,0.995,0.792,54.092
5452,cubic,0.011288378916846895,mse,3.613269352459675,0.915,0.905,0.184
5453,cubic,0.011288378916846895,bradley_terry,3.613269352459675,0.999,0.822,601.510
5454,cubic,0.011288378916846895,mse,3.5058888252234484,0.957,0.970,0.062
5455,cubic,0.011288378916846895,bradley_terry,3.5058888252234484,0.998,0.800,979.413
5456,cubic,0.011288378916846895,mse,3.736281561834887,0.941,0.981,0.038
5457,cubic,0.011288378916846895,bradley_terry,3.736281561834887,1.000,0.766,2108.449
5458,cubic,0.011288378916846895,mse,3.8792622581976706,0.897,0.915,0.168
5459,cubic,0.011288378916846895,bradley_terry,3.8792622581976706,0.999,0.828,590.988
5460,cubic,0.011288378916846895,mse,3.5066406326347725,0.948,0.937,0.123
5461,cubic,0.011288378916846895,bradley_terry,3.5066406326347725,0.998,0.822,973.671
5462,cubic,0.011288378916846895,mse,3.185827517295053,0.953,0.984,0.033
5463,cubic,0.011288378916846895,bradley_terry,3.185827517295053,1.000,0.802,995.873
5464,cubic,0.011288378916846895,mse,3.5965232175641475,0.915,0.840,0.301
5465,cubic,0.011288378916846895,bradley_terry,3.5965232175641475,0.995,0.817,138.667
5466,cubic,0.011288378916846895,mse,3.182062696485406,0.962,0.993,0.013
5467,cubic,0.011288378916846895,bradley_terry,3.182062696485406,0.998,0.758,386.040
5468,cubic,0.011288378916846895,mse,3.5231455359979953,0.885,0.904,0.187
5469,cubic,0.011288378916846895,bradley_terry,3.5231455359979953,0.999,0.774,232.537
5470,cubic,0.011288378916846895,mse,3.578883319167336,0.943,0.957,0.084
